ID,artist,title,genre
a1018,Tony Lucca,Trouble (The Voice Performance),folk
a1019,Tony Lucca,In Your Eyes (The Voice Performance),folk
a1020,Tony Lucca,Baby One More Time (The Voice Performance),folk
a1021,Tony Lucca,Beautiful Day (The Voice Performance),folk
a1022,Tommy Emmanuel,The Journey,folk
a1023,Tom Paxton,The Marvelous Toy,folk
a1026,The Pogues,Dark Streets of London,folk
a1029,Yes,Time and a Word,folk
a1030,Yes,Sweet Dreams,folk
a1031,Yes,Roundabout,folk
a1032,Yes,America,folk
a1033,Yes,Soon / Sound Chaser,folk
a1034,Yes,Wonderous Stories,folk
a1035,Yes,Owner of a Lonely Heart,folk
a1036,The Lovin’ Spoonful,Darling Be Home Soon / Darlin' Companion,folk
a1037,The Lovin’ Spoonful,Lonely (Amy's Theme) / You're a Big Boy Now,folk
a1038,The Lovin’ Spoonful,Money / Close Your Eyes,folk
a1040,The Lovin’ Spoonful,Six O'Clock,folk
a1041,The Lovin’ Spoonful,Me About You / Amazing Air,folk
a1042,The Lovin’ Spoonful,Never Going Back / Forever,folk
a1044,Kate Bush,The Dreaming,folk
a1045,Kate Bush,There Goes a Tenner,folk
a1046,Kate Bush,Ne T'enfuis Pas / Un Baiser D'enfant,folk
a1047,Kate Bush,Night of the Swallow,folk
a1048,Kate Bush,Cloudbusting,folk
a1049,Kate Bush,Running Up That Hill,folk
a1050,Kate Bush,Hounds of Love,folk
a1051,Kate Bush,The Big Sky,folk
a1052,John Lennon,Whatever Gets You Through the Night,folk
a1053,John Lennon,No. 9 Dream,folk
a1054,John Lennon,Stand by Me,folk
a1055,John Lennon,Be Bop a Lula / Move Over M S.L.,folk
a1056,John Lennon-Yoko Ono,(Just Like) Starting Over / Kiss Kiss Kiss,folk
a1057,John Lennon,Woman,folk
a1058,John Lennon,Watching the Wheels,folk
a1060,Van Morrison,The Healing Game,folk
a1061,Van Morrison,Precious Time,folk
a1062,Wilco,Outtasite (Outta Mind),folk
a1063,Billy Bragg-Wilco,Way Over Yonder in the Minor Key,folk
a1064,Wilco,A Shot in the Arm,folk
a1065,Wilco,Can't Stand It,folk
a1066,Wilco,War on War,folk
a1067,Wilco,I'm a Wheel,folk
a1068,Wilco,The Thanks I Get,folk
a1078,Tony Lucca,How You Like Me Now (The Voice Performance),folk
a1079,Tony Lucca,99 Problems (The Voice Performance),folk
a1080,Adam Levine-Tony Lucca,Yesterday,folk
a1081,Tony Lucca,Never Gonna Let You Go,folk
a1082,The Pogues,The Boys From the County Hell,folk
a1083,The Pogues,A Pair of Brown Eyes,folk
a1084,The Pogues,Sally Maclennane,folk
a1085,The Pogues,Dirty Old Town,folk
a1086,The Pogues,Haunted,folk
a1087,The Pogues-The Dubliners,The Irish Rover,folk
a1088,The Pogues,Fairytale of New York,folk
a1089,The Pogues,If I Should Fall From Grace With God (remix),folk
a1090,Yes,Leave It,folk
a1091,Yes,Love Will Find a Way,folk
a1092,Max Graham-Yes,Owner of a Lonely Heart,folk
a1093,Yes,We Can Fly,folk
a1094,The Lovin’ Spoonful,Revelation: Revolution '69 / (Till I) Run With You,folk
a1095,Peter Gabriel-Kate Bush,Don’t Give Up,folk
a1096,Kate Bush,Experiment IV,folk
a1097,Kate Bush,Cloudbusting (Meteorological mix),folk
a1098,Kate Bush,The Sensual World,folk
a1099,Kate Bush,This Woman's Work,folk
a1100,Kate Bush,Love and Anger,folk
a1101,Kate Bush,Rocket Man / Candle in the Wind,folk
a1102,Kate Bush,Eat the Music,folk
a1103,John Lennon,Love,folk
a1104,John Lennon,Nobody Told Me,folk
a1105,John Lennon,Borrowed Time,folk
a1106,John Lennon,I'm Stepping Out,folk
a1107,John Lennon,Every Man Has a Woman Who Loves Him,folk
a1108,John Lennon,Jealous Guy,folk
a1109,John Lennon,Imagine / Jealous Guy,folk
a1110,John Lennon,Imagine,folk
a1118,Wilco,What Light,folk
a1119,Wilco,You Never Know,folk
a1120,Wilco,I Might / I Love My Label,folk
a1121,Wilco,Born Alone,folk
a1122,Wilco,Me avivé,folk
a1123,Wilco,Random Name Generator,folk
a1124,Wilco,Locator,folk
a1137,Strawbs,Part of The Union,folk
a1145,Steven Wilson,Cover Version,folk
a1146,The Pogues,Fiesta,folk
a1149,The Pogues,White City,folk
a1150,The Pogues-The Dubliners,Jack’s Heroes / Whiskey in the Jar,folk
a1151,The Pogues-Kirsty MacColl,Miss Otis Regrets / Just One of Those Things,folk
a1152,The Pogues,Summer in Siam,folk
a1153,The Pogues,A Rainy Night in Soho,folk
a1154,Kate Bush,Rubberband Girl,folk
a1155,Kate Bush,Moments of Pleasure,folk
a1156,Kate Bush,And So Is Love,folk
a1157,Kate Bush-Larry Adler,The Man I Love,folk
a1158,Kate Bush,The Red Shoes,folk
a1159,Kate Bush,King of the Mountain,folk
a1160,Kate Bush,Deeper Understanding (Director's Cut),folk
a1161,Kate Bush,Wild Man,folk
a1173,Wino-Scott Kelly,Wino / Scott Kelly,folk
a1174,Nate Hall-Scott Kelly,The Traveling Sun / Three Barron Eye,folk
a1175,Sarah Jarosz,Come Around,folk
a1176,Sara Watkins-Sarah Jarosz-Aoife O’Donovan,Crossing Muddy Waters,folk
a1177,Sara Watkins-Sarah Jarosz-Aoife O’Donovan,Crossing Muddy Waters,folk
a1179,Sandy,Pés cansados,folk
a1180,Sandy-Tiago Iorc,Me espera,folk
a1227,Steven Wilson,Cover Version II,folk
a1228,Steven Wilson,Cover Version III,folk
a1229,Steven Wilson,Cover Version IV,folk
a1230,Steven Wilson,Cover Version V,folk
a1231,Steven Wilson,Harmony Korine,folk
a1232,Steven Wilson,Cover Version VI,folk
a1233,Steven Wilson,Vapour Trail Lullaby,folk
a1234,Steven Wilson-Oceansize,Stoneage Dinosaurs / Fear,folk
a1235,The Pogues,Sayonara,folk
a1236,The Pogues,Honky Tonk Women,folk
a1237,The Pogues,Tuesday Morning,folk
a1238,The Pogues,How Come,folk
a1239,The Pogues,Once Upon a Time,folk
a1242,Randy Newman,You've Got a Friend in me,folk
a1251,Steven Wilson,Postcard,folk
a1252,Peter Mulvey,Goodbye Bob,folk
a1253,Peter Gabriel,Modern Love,folk
a1255,Paul McCartney,Another Day / Oh Woman Oh Why,folk
a1256,Paul Kelly,Recognition,folk
a1269,Moya Brennan,Against the Wind,folk
a1275,Peter Gabriel,Solsbury Hill,folk
a1276,Peter Gabriel,D.I.Y.,folk
a1277,Peter Gabriel,No Self Control,folk
a1278,Peter Gabriel,Biko,folk
a1279,Peter Gabriel,Games Without Frontiers,folk
a1280,Peter Gabriel,Shock the Monkey,folk
a1282,Meg Baird,Waltze of the Tennis Players,folk
a1284,Angel of Damnation,...As Heaven Cries / Sol Poniente,folk
a1292,Ryan Lewis-Mary Lambert,Same Love,folk
a1294,Mary Lambert,She Keeps Me Warm,folk
a1295,Mary Lambert,Secrets,folk
a1296,Ashley MacIsaac-Mary Jane Lamond,Sleepy Maggie,folk
a1302,Martyn Joseph,Dolphins Make Me Cry,folk
a1303,Martyn Joseph,Talk About It in the Morning,folk
a1306,Madeleine Peyroux,Changing All Those Changes,folk
a1307,Linda McCartney,The Back Seat of My Car / Heart of the Country,folk
a1308,Paul McCartney,Wonderful Christmastime,folk
a1309,Paul McCartney,Coming Up,folk
a1310,Paul McCartney,Waterfalls,folk
a1311,Paul McCartney,Take It Away,folk
a1312,Paul McCartney,Tug of War,folk
a1313,Paul Kelly,From St. Kilda to King's Cross,folk
a1314,Paul Kelly-Mark Seymour,Hey Boys,folk
a1315,Paul Kelly,God's Hotel,folk
a1316,Paul Kelly,Love Never Runs on Time,folk
a1317,Paul Kelly,Song From the Sixteenth Floor,folk
a1318,Paul Kelly,Song From the Sixteenth Floor,folk
a1319,Paul Kelly,Give in to My Love,folk
a1341,Midfield General-Lucky Jim,Love Thy Self,folk
a1342,Lucky Jim,Jellybean Confessional / Wheels,folk
a1357,Los Lobos,La Bamba,folk
a1361,Moya Brennan,Jealous Heart,folk
a1362,Shane MacGowan-Moya Brennan,You're the One,folk
a1363,Chicane,Saltwater,folk
a1371,Peter Gabriel,I Have the Touch,folk
a1372,Peter Gabriel,Walk Through the Fire,folk
a1373,Peter Gabriel,Sledgehammer,folk
a1374,Peter Gabriel-Kate Bush,Don’t Give Up,folk
a1375,Peter Gabriel,Big Time,folk
a1376,Peter Gabriel,In Your Eyes,folk
a1378,Martyn Joseph,Another Working Mother,folk
a1379,Martyn Joseph,Please Sir,folk
a1380,Martyn Joseph,Working Mother,folk
a1381,Paul McCartney,Ebony and Ivory,folk
a1382,Paul McCartney-Michael Jackson,Say Say Say,folk
a1383,Paul McCartney,Pipes of Peace,folk
a1384,Paul McCartney,No More Lonely Nights (Ballad) / No More Lonely Nights (Playout version),folk
a1385,Paul McCartney,We All Stand Together,folk
a1386,Paul Kelly,Deeper Water / Behind the Bowler's Arm,folk
a1387,Paul Kelly,Tease Me,folk
a1388,Paul Kelly,Saturday Night and Sunday Morning,folk
a1389,Paul Kelly,Love Is the Law,folk
a1390,Paul Kelly,Just About to Break,folk
a1391,Paul Kelly,Beautiful Feeling,folk
a1392,Paul Kelly,Freedom Called,folk
a1395,Lissie,Cuckoo,folk
a1396,Lissie,Everywhere I Go,folk
a1397,Lissie,Shameless,folk
a1402,Damien Rice-Lisa Hannigan,Unplayed Piano,folk
a1403,Lisa Hannigan,I Don't Know,folk
a1404,Lisa Hannigan,Lille,folk
a1405,Lisa Hannigan,Knots,folk
a1406,Linda Ronstadt,Back In The U.S.A.,folk
a1407,Lilly Wood & The Prick-Robin Schulz,Prayer in C,folk
a1408,Will Sims-Lindsay Collette,Amber Eyes,alternative
a1409,Train,Free,alternative
a1410,Titus G. Productions,Windows.,alternative
a1414,Levellers,One Way,folk
a1415,Leon Russell,Tight Rope / This Masquerade,folk
a1420,Laura Marling,Ghosts,folk
a1421,Laura Marling,Cross Your Fingers,folk
a1422,Los Lobos,Beautiful Maria of My Soul,folk
a1423,The Police,Fall Out / Nothing Achieving,alternative
a1424,Peter Gabriel,Red Rain,folk
a1425,Youssou N’Dour-Peter Gabriel,Shakin’ the Tree,folk
a1426,Peter Gabriel,Digging in the Dirt,folk
a1427,Peter Gabriel,Steam,folk
a1428,Peter Gabriel,Blood of Eden,folk
a1429,Peter Gabriel,Kiss That Frog,folk
a1430,Paul McCartney,Spies Like Us,folk
a1431,Paul McCartney,Press,folk
a1432,Paul McCartney,Pretty Little Head,folk
a1433,Paul McCartney,Only Love Remains,folk
a1434,Paul McCartney,Once Upon a Long Ago,folk
a1435,Paul McCartney,Party Party,folk
a1436,Paul Kelly,The Merri Soul Singles Vol 1,folk
a1437,Paul Kelly,The Merri Soul Singles Vol 2,folk
a1438,Paul Kelly,The Merri Soul Singles Vol 3,folk
a1439,Paul Kelly,The Merri Soul Singles Vol 4,folk
a1440,Paul Kelly-Christine Anu,Last Train,folk
a1441,Lissie,Further Away (Romance Police),folk
a1442,Morgan Page-Lissie,Open Heart,folk
a1443,Linda Ronstadt,Ooh Baby Baby / Blowing Away,folk
a1444,Linda Ronstadt-Aaron Neville,Don't Know Much,folk
a1445,Train,Meet Virginia,alternative
a1446,Train,Ramble On,alternative
a1447,Train,Drops of Jupiter (Tell Me),alternative
a1448,Train,Drops Of Jupiter / Meet Virginia,alternative
a1449,Train,Calling All Angels,alternative
a1450,Train,Cab,alternative
a1451,Train,Only You,alternative
a1453,Titus G. Productions-Nick BurningUp Blaze-Zhane’ Monique,Voyages.,alternative
a1454,Titus G. Productions-Zhane’ Monique,Cerulean.,alternative
a1455,Titus G. Productions,Shade.,alternative
a1456,Titus G. Productions,Sun Stone.,alternative
a1457,Saomai,Life In 60 Seconds Pt. III [Chaos Theory.],alternative
a1460,Titus G. Productions-FanaElectric,Alone.,alternative
a1461,The Cure,Killing an Arab,alternative
a1462,Levellers,Far From Home,folk
a1463,Levellers,Belaruse,folk
a1464,Levellers,This Garden,folk
a1465,Levellers,Hope St.,folk
a1466,Levellers,Fantasy,folk
a1467,Levellers,What a Beautiful Day,folk
a1468,Levellers,Celebrate,folk
a1469,Teenage Fanclub,Everybody's Fool,alternative
a1470,Talking Heads,Psycho Killer,alternative
a1472,Shakira,Ojos Así,alternative
a1478,Red Hot Chili Peppers,Higher Ground,alternative
a1481,PJ Harvey,Dress,alternative
a1488,Katzenjammer,A Bar in Amsterdam,folk
a1489,Øystein Dolmen-Lisa Gansmoe-Katzenjammer,Den lengste natten,folk
a1498,Kasey Chambers,Not Pretty Enough,folk
a1499,Nirvana,Love Buzz,alternative
a1500,Nick Cave & The Bad Seeds,In the Ghetto,alternative
a1509,Laura Marling,Goodbye England (Covered in Snow),folk
a1510,Laura Marling,Blues Run the Game,folk
a1511,Laura Marling,Flicker and Fail,folk
a1512,Laura Marling,Where Can I Go?,folk
a1513,Laura Marling,Short Movie,folk
a1514,Laura Marling,False Hope,folk
a1515,The Police,So Lonely,alternative
a1516,The Police,Can't Stand Losing You,alternative
a1517,The Police,Roxanne,alternative
a1518,The Police,Message in a Bottle,alternative
a1519,The Police,Walking on the Moon,alternative
a1520,The Police,Bring on the Night,alternative
a1521,The Police,The Bed's Too Big Without You,alternative
a1522,The Police,Don't Stand So Close to Me,alternative
a1523,Peter Gabriel,Lovetown,folk
a1524,Deep Forest-Peter Gabriel,While the Earth Sleeps,folk
a1525,Peter Gabriel,More Than This,folk
a1526,Peter Gabriel,The Barry Williams Show,folk
a1527,Peter Gabriel,Growing Up,folk
a1529,Paul McCartney,Figure of Eight,folk
a1530,Paul McCartney,Figure of Eight / Ou est le soleil?,folk
a1531,Paul McCartney,My Brave Face,folk
a1532,Paul McCartney,Ou est le soleil?,folk
a1533,Paul McCartney,Put It There,folk
a1534,Paul McCartney,This One,folk
a1535,New Order,Ceremony,alternative
a1538,Gotye,Learnalilgivinanlovin,alternative
a1539,Gotye-Kimbra,Somebody That I Used to Know,alternative
a1540,Gotye,I Feel Better,alternative
a1542,Current 93-Nurse With Wound,No Hiding From the Blackbird / Burial of the Stoned Sardine,alternative
a1544,Bon Iver,For Emma,alternative
a1545,Bon Iver-Peter Gabriel,Come Talk to Me / Flume,alternative
a1546,blink‐182-Swindle,Lemmings,alternative
a1547,Babyshambles,Killamangiro,alternative
a1548,Babyshambles,Fuck Forever,alternative
a1549,Babyshambles,Albion,alternative
a1550,AURORA,Awakening,alternative
a1551,AURORA,Under Stars,alternative
a1552,AURORA,Runaway,alternative
a1553,AURORA,Running With the Wolves,alternative
a1574,Train,If It's Love,alternative
a1575,Train,Shake Up Christmas,alternative
a1576,Train,Only You,alternative
a1577,Train,Drive By,alternative
a1578,Train,50 Ways to Say Goodbye,alternative
a1579,Train-Ashley Monroe,Bruises,alternative
a1580,Train-Marilou,Bruises,alternative
a1581,Train,Mermaid,alternative
a1582,The Cure,Boys Don’t Cry,alternative
a1583,The Cure,Jumping Someone Else’s Train,alternative
a1584,The Cure,A Forest,alternative
a1585,The Cure,Primary,alternative
a1586,The Cure,Charlotte Sometimes,alternative
a1587,The Cure,A Single,alternative
a1588,Levellers,Dog Train,folk
a1589,Levellers,Celebrate,folk
a1590,Levellers,Too Real,folk
a1591,Levellers,Bozos,folk
a1592,Levellers,Happy Birthday Revolution,folk
a1593,Levellers,Come On,folk
a1594,Levellers,Make You Happy,folk
a1595,Levellers,Haven't Made It,folk
a1596,Teenage Fanclub,God Knows It's True,alternative
a1597,Teenage Fanclub,The Ballad of John and Yoko,alternative
a1598,Teenage Fanclub,Everything Flows,alternative
a1599,Teenage Fanclub,Star Sign,alternative
a1600,Teenage Fanclub,The Concept,alternative
a1601,Teenage Fanclub,What You Do to Me,alternative
a1602,Teenage Fanclub,Radio,alternative
a1603,Teenage Fanclub,Hang On,alternative
a1604,Talking Heads,Love → Building on Fire / New Feeling,alternative
a1605,Talking Heads,The Good Thing,alternative
a1606,Talking Heads,Life During Wartime,alternative
a1607,Talking Heads,Cities,alternative
a1608,Talking Heads,Once in a Lifetime,alternative
a1609,Talking Heads,Houses in Motion,alternative
a1610,Talking Heads,Life During Wartime (live),alternative
a1611,Talking Heads,Burning Down the House,alternative
a1622,Shakira,Underneath Your Clothes,alternative
a1623,Shakira,Underneath Your Clothes,alternative
a1624,Shakira,Objection (Tango),alternative
a1625,Shakira,Ojos Así / The One,alternative
a1626,Shakira,The One,alternative
a1627,Shakira-Alejandro Sanz,La tortura,alternative
a1628,Shakira,Don’t Bother,alternative
a1633,Red Hot Chili Peppers,Taste the Pain,alternative
a1634,Red Hot Chili Peppers,Give It Away,alternative
a1635,Red Hot Chili Peppers,Under the Bridge,alternative
a1636,Red Hot Chili Peppers,Breaking the Girl,alternative
a1637,Red Hot Chili Peppers,Suck My Kiss,alternative
a1638,Red Hot Chili Peppers,The Chili Digi,alternative
a1639,Red Hot Chili Peppers,Soul to Squeeze,alternative
a1657,PJ Harvey,Sheela-Na-Gig,alternative
a1658,PJ Harvey,50ft Queenie,alternative
a1659,PJ Harvey,Man-Size,alternative
a1660,PJ Harvey,Down by the Water,alternative
a1661,PJ Harvey,C'Mon Billy,alternative
a1662,PJ Harvey,Send His Love to Me,alternative
a1663,John Parish,That Was My Veil,alternative
a1664,Tricky,Broken Homes,alternative
a1665,PJ Harvey,A Perfect Day Elise,alternative
a1674,Katzenjammer,Tea With Cinnamon,folk
a1675,Katzenjammer,Cocktails and Ruby Slippers,folk
a1676,Katzenjammer,I Will Dance (When I Walk Away),folk
a1677,Katzenjammer,Rock-Paper-Scissors,folk
a1678,Katzenjammer,A Fairytale of New York,folk
a1679,Kasey Chambers,Million Tears,folk
a1680,Kasey Chambers,If I Were You,folk
a1681,Kasey Chambers,Nothing at All,folk
a1682,Kasey Chambers,Don't Talk Back,folk
a1683,Nirvana,Sliver,alternative
a1684,The Fluid-Nirvana,Candy / Molly’s Lips,alternative
a1685,Nirvana-Melvins,Here She Comes Now / Venus in Furs,alternative
a1686,Nirvana,Smells Like Teen Spirit,alternative
a1687,Nirvana,Come as You Are,alternative
a1688,Nirvana,Lithium,alternative
a1689,Nirvana,In Bloom,alternative
a1691,Nick Cave & The Bad Seeds,Tupelo,alternative
a1692,Nick Cave & The Bad Seeds,The Singer,alternative
a1693,Nick Cave & The Bad Seeds,The Mercy Seat,alternative
a1694,Nick Cave & The Bad Seeds,Deanna,alternative
a1695,Nick Cave & The Bad Seeds,The Ship Song,alternative
a1696,Nick Cave & The Bad Seeds,The Weeping Song,alternative
a1697,Nick Cave & The Bad Seeds,Straight to You / Jack the Ripper,alternative
a1703,The Police,Every Little Thing She Does Is Magic,alternative
a1704,The Police,Invisible Sun,alternative
a1705,The Police,Spirits in the Material World,alternative
a1706,The Police,Every Breath You Take,alternative
a1707,The Police,Wrapped Around Your Finger,alternative
a1708,The Police,Synchronicity II,alternative
a1709,Peter Gabriel,Down to Earth,folk
a1710,Peter Gabriel-Stephin Merritt,The Book of Love / Not One of Us,folk
a1711,Bon Iver-Peter Gabriel,Come Talk to Me / Flume,folk
a1712,Peter Gabriel,The Book of Love / Washing of the Water,folk
a1713,Peter Gabriel,Courage,folk
a1714,Salman Ahmad-Peter Gabriel,Open Your Eyes (Original Motion Picture Soundtrack),folk
a1715,Paul McCartney,Hope of Deliverance,folk
a1716,Paul McCartney,Off the Ground,folk
a1717,Paul McCartney,Biker Like an Icon,folk
a1718,Paul McCartney,C’mon People,folk
a1719,Paul McCartney,Off the Ground,folk
a1720,Paul McCartney,Young Boy,folk
a1721,New Order,Procession,alternative
a1722,New Order,Everything’s Gone Green,alternative
a1723,New Order,Temptation,alternative
a1724,New Order,Blue Monday,alternative
a1725,New Order,Confusion,alternative
a1726,New Order,Thieves Like Us,alternative
a1739,Gotye,Easy Way Out,alternative
a1740,Gotye,Save Me,alternative
a1741,Gotye,State of the Art,alternative
a1742,Spender-Gotye,Hotel Home,alternative
a1747,Echo & The Bunnymen,The Cutter,alternative
a1748,Echo & The Bunnymen,Never Stop,alternative
a1749,Echo & The Bunnymen,The Killing Moon,alternative
a1750,Echo & The Bunnymen,Silver,alternative
a1770,Virgin Prunes-The Higsons,Jigsaw Mentallama / The Lost and the Lonely,alternative
a1771,Virgin Prunes,A New Form of Beauty 1,alternative
a1772,Virgin Prunes,A New Form of Beauty 2,alternative
a1774,Venusian-Amruddin Shehni-Mohammed Rias,Raindrops,alternative
a1777,Vampire Weekend,Mansard Roof,alternative
a1780,Current 93,Happy Birthday Pigface Christus,alternative
a1781,Current 93,Crowleymass,alternative
a1782,Current 93-Nurse With Wound,Faith's Favourites,alternative
a1783,Current 93,The Red Face of God,alternative
a1784,Current 93,She Is Dead and All Fall Down / God Has Three Faces and Wood Has No Name,alternative
a1785,Current 93-Sol Invictus,The Summer of Love,alternative
a1796,Kanye West-Rick Ross-Bon Iver-Nicki Minaj,Monster,alternative
a1797,Bon Iver,Calgary,alternative
a1798,James Blake-Bon Iver,Fall Creek Boys Choir,alternative
